"loan_id","loan_date","amount","duration","payments","frequency","trans_count","credit_count","credit_ratio","withdrawal_count","withdrawal_ratio","smallest_transaction","biggest_transaction","daily_transactions_net","balance_min","balance_max","current_balance","times_negative_balance","credit_cash_ratio","collection_bank_ratio","interest_ratio","withdrawal_cash_ratio","remittance_bank_ratio","withdrawal_card_ratio","sanctions_rate","has_card","is_gold","gender","birthday","client_age","population","urban_ratio","average_salary","entrepreneur_rate","unemployment_rate_avg","crimes_rate_per_thousand","unemployment_growing","crimes_growing","can_afford_loan","can_pay_until","acc_age_when_loan","status"
7255,1997-06-09,213300,60,3555,"monthly issuance",22,13,0.590909090909091,9,0.409090909090909,-14.6,36368,3.97813521780403,800,64468.6,37716.7,0,0.363636363636364,0,0.227272727272727,0.363636363636364,0.0454545454545455,0,0,0,0,"F",1955-06-09,43,72541,36.9,8594,112,2.625,0.0361864325002412,1,0,1,10.6094796061885,181,NA
5674,1997-06-10,207264,48,4318,"issuance after transaction",58,26,0.448275862068966,32,0.551724137931034,-100,-56700,4.82065762004175,400,123573.3,46281.9,0,0.327586206896552,0,0.120689655172414,0.551724137931034,0,0,0,0,0,"M",1962-10-15,36,95907,59.1,8388,87,3.88,0.0404558582793748,1,1,1,10.7183649837888,281,NA
6278,1997-06-10,87360,24,3640,"monthly issuance",69,27,0.391304347826087,42,0.608695652173913,-14.6,-58400,6.14417016806723,200,134714,58492.3,0,0.304347826086957,0,0.0869565217391304,0.521739130434783,0.0869565217391304,0,0,0,0,"M",1937-03-15,61,95616,51.4,9307,118,6.065,0.0634308065595716,1,1,1,16.0693131868132,221,NA
5486,1997-06-13,466608,48,9721,"monthly issuance",102,42,0.411764705882353,60,0.588235294117647,-14.6,23832,6.15699523857765,300,66125.9,60775.8,0,0.235294117647059,0,0.176470588235294,0.588235294117647,0,0,0,0,0,"F",1946-03-05,52,77963,51.5,8546,126,4.96,0.0636199222708208,1,1,0,6.25201110996811,575,NA
5174,1997-06-13,385104,48,8023,"monthly issuance",102,34,0.333333333333333,68,0.666666666666667,-14.6,72206,5.27300244598451,1000,121006.5,51738.6,0,0.00980392156862745,0.166666666666667,0.156862745098039,0.53921568627451,0.127450980392157,0,0,0,0,"F",1956-12-18,41,387570,100,9897,140,2.58,0.00665686198622184,1,0,1,6.4487847438614,516,NA
6621,1997-06-14,42900,12,3575,"monthly issuance",175,65,0.371428571428571,110,0.628571428571429,-14.6,-63700,9.77257821144754,500,155065.5,97149.3,0,0.251428571428571,0,0.12,0.422857142857143,0.205714285714286,0,0,0,0,"M",1964-09-21,34,121947,70.5,8541,131,3.995,0.0327601335006191,1,1,1,27.1746293706294,646,NA
6313,1997-06-15,150912,36,4192,"monthly issuance",67,30,0.447761194029851,37,0.552238805970149,-14.6,-50600,4.54319102524151,700,111219.3,43737.3,0,0.298507462686567,0,0.149253731343284,0.552238805970149,0,0,0,0,0,"F",1975-09-27,23,102609,52,8187,94,7.555,0.0736290188969778,1,1,1,10.433516221374,333,NA
6435,1997-06-16,288720,48,6015,"monthly issuance",21,12,0.571428571428571,9,0.428571428571429,-14.6,54138,10.7964500792393,400,102188.4,102188.4,0,0.0476190476190476,0.285714285714286,0.238095238095238,0.428571428571429,0,0,0,0,0,"M",1943-04-19,55,121947,70.5,8541,131,3.995,0.0327601335006191,1,1,1,16.988927680798,172,NA
6970,1997-06-17,31620,60,527,"monthly issuance",37,17,0.459459459459459,20,0.540540540540541,-14.6,20433,2.71308313240382,500,45836.3,25880,0,0.27027027027027,0,0.189189189189189,0.432432432432432,0.108108108108108,0,0,0,0,"M",1939-10-24,59,112065,69.4,11277,127,1.97,0.0175790835675724,1,0,1,49.1081593927894,247,NA
6310,1997-06-17,34572,12,2881,"monthly issuance",40,21,0.525,19,0.475,-14.6,49784,8.78799369747899,1100,121367.5,83661.6,0,0.375,0,0.15,0.475,0,0,0,0,0,"F",1976-12-30,21,1204953,100,12541,167,0.505,0.000419103483704344,1,1,1,29.0390836515099,228,NA
5932,1997-06-18,33348,12,2779,"monthly issuance",63,26,0.412698412698413,37,0.587301587301587,-14.6,49787,1.77780308520551,700,102499.5,17171.7,0,0.238095238095238,0,0.174603174603175,0.587301587301587,0,0,0,0,0,"F",1970-09-12,28,81344,55.3,8899,149,5.375,0.0660773996852872,1,0,1,6.17909319899244,368,NA
6877,1997-06-19,285240,60,4754,"monthly issuance",54,26,0.481481481481481,28,0.518518518518518,-14.6,42783,6.2637647797426,1100,89240.1,59862.7,0,0.0185185185185185,0.166666666666667,0.296296296296296,0.444444444444444,0.0740740740740741,0,0,0,0,"M",1952-05-28,46,323870,100,10673,100,7.47,0.0230648099546114,1,0,1,12.5920698359276,267,NA
6763,1997-06-19,88272,48,1839,"monthly issuance",77,40,0.519480519480519,37,0.480519480519481,-14.6,16554,0.731076478480751,800,37880.4,7083.3,0,0.038961038961039,0.168831168831169,0.311688311688312,0.363636363636364,0.116883116883117,0,0,0,0,"F",1979-05-13,19,1204953,100,12541,167,0.505,0.000419103483704344,1,1,1,3.85171288743883,399,NA
7085,1997-06-19,305424,48,6363,"monthly issuance",83,30,0.36144578313253,53,0.63855421686747,-14.6,-58900,1.00460772104608,300,120227.9,9680.4,0,0.228915662650602,0,0.132530120481928,0.421686746987952,0.216867469879518,0,0,0,0,"F",1963-10-13,35,285387,89.9,10177,81,10.505,0.0368096654717979,1,1,1,1.52135785007072,346,NA
7049,1997-06-24,233424,36,6484,"weekly issuance",49,17,0.346938775510204,32,0.653061224489796,-30,-62800,4.95321312506552,200,105024.8,47248.7,0,0.0408163265306122,0.163265306122449,0.142857142857143,0.326530612244898,0.326530612244898,0,0,0,0,"M",1959-02-17,39,149893,67.4,9753,109,7.165,0.0478007645453757,1,1,1,7.2869679210364,254,NA
6959,1997-06-30,59448,24,2477,"monthly issuance",120,55,0.458333333333333,65,0.541666666666667,-0.2,48601,5.5927072723569,-5525,119012.4,54909.1,7,0.216666666666667,0,0.241666666666667,0.541666666666667,0,0,0.000611122428193115,0,0,"M",1952-08-26,46,285387,89.9,10177,81,10.505,0.0368096654717979,1,1,1,22.1675817521195,539,NA
5214,1997-07-01,74772,36,2077,"issuance after transaction",71,30,0.422535211267606,41,0.577464788732394,45.3,18696,3.43203682631633,500,45989,33277.4,0,0.0563380281690141,0.183098591549296,0.183098591549296,0.464788732394366,0.112676056338028,0,0,0,0,"M",1960-12-22,37,157042,33.9,8743,111,3.095,0.0197081035646515,1,1,1,16.021858449687,389,NA
6350,1997-07-09,294384,48,6133,"monthly issuance",129,54,0.418604651162791,75,0.581395348837209,-14.6,-63900,4.79624351012929,1100,135487.1,111013.5,0,0.27906976744186,0,0.13953488372093,0.581395348837209,0,0,0,0,0,"F",1966-11-29,31,387570,100,9897,140,2.58,0.00665686198622184,1,0,1,18.1010109245068,553,NA
5063,1997-07-10,357840,48,7455,"monthly issuance",2,2,1,0,0,600,9500,1.07779319176182,600,10100,10100,0,1,0,0,0,0,0,0,0,0,"F",1941-05-19,57,387570,100,9897,140,2.58,0.00665686198622184,1,0,1,1.35479543930248,102,NA
5041,1997-07-11,369000,60,6150,"weekly issuance",171,49,0.286549707602339,122,0.713450292397661,-30,47415,6.01400868599131,700,110827.3,59544.8,0,0.169590643274854,0,0.116959064327485,0.391812865497076,0.321637426900585,0,0,0,0,"F",1974-06-30,24,162580,72.8,9538,111,2.415,0.0148542256120064,1,0,1,9.68208130081301,633,NA
5086,1997-07-16,210384,48,4383,"monthly issuance",59,29,0.491525423728814,30,0.508474576271186,-14.6,48984,4.76898214652165,300,121135.2,46478.3,0,0.254237288135593,0,0.23728813559322,0.406779661016949,0.101694915254237,0,0,0,0,"F",1956-03-22,42,285387,89.9,10177,81,10.505,0.0368096654717979,1,1,1,10.6042208532968,483,NA
6942,1997-07-16,18324,12,1527,"monthly issuance",86,30,0.348837209302326,56,0.651162790697674,-14.6,30489,3.22260394098834,700,54764.2,31236.8,0,0.186046511627907,0,0.162790697674419,0.523255813953488,0.127906976744186,0,0,0,0,"F",1951-04-11,47,108871,62.1,8444,106,4.975,0.045696282756657,1,0,1,20.4563195808775,430,NA
5270,1997-07-21,191088,48,3981,"monthly issuance",78,29,0.371794871794872,49,0.628205128205128,-14.6,27111,3.97184978274364,500,57550.1,38391.7,0,0.205128205128205,0,0.166666666666667,0.628205128205128,0,0,0,0,0,"M",1962-09-05,36,102609,52,8187,94,7.555,0.0736290188969778,1,1,1,9.64373273046973,408,NA
6705,1997-07-25,333648,48,6951,"monthly issuance",97,43,0.443298969072165,54,0.556701030927835,-14.6,-64800,10.4355148980659,500,114446.1,99815.6,0,0.257731958762887,0,0.185567010309278,0.412371134020619,0.144329896907216,0,0,0,0,"F",1976-07-10,22,177686,74.8,10045,135,2.275,0.0128034847990275,1,0,1,14.3598906632139,311,NA
7051,1997-07-28,77808,12,6484,"monthly issuance",23,13,0.565217391304348,10,0.434782608695652,-14.6,-38000,6.15909479077711,1000,101117.1,57698.3,0,0.434782608695652,0,0.130434782608696,0.434782608695652,0,0,0,0,0,"M",1955-11-29,42,1204953,100,12541,167,0.505,0.000419103483704344,1,1,1,8.89856570018507,117,NA
6758,1997-07-29,33144,12,2762,"monthly issuance",32,20,0.625,12,0.375,2.6,-34880,3.36015691263783,900,61770.9,31693.2,0,0.3125,0,0.3125,0.25,0.125,0,0,0,0,"F",1980-01-27,18,285387,89.9,10177,81,10.505,0.0368096654717979,1,1,1,11.4747284576394,182,NA
6249,1997-07-30,67608,24,2817,"monthly issuance",23,13,0.565217391304348,10,0.434782608695652,-14.6,25356,1.82303454121636,200,54658.1,17205.7,0,0.0869565217391304,0.260869565217391,0.217391304347826,0.391304347826087,0.0434782608695652,0,0,0,0,"F",1963-01-25,35,387570,100,9897,140,2.58,0.00665686198622184,1,0,1,6.10780972665957,189,NA
5808,1997-07-31,41856,48,872,"monthly issuance",103,28,0.271844660194175,75,0.728155339805825,-14.6,27216,3.82986878809794,800,56921,37069.1,0,0.145631067961165,0,0.12621359223301,0.436893203883495,0.29126213592233,0,0,0,0,"F",1960-11-09,38,387570,100,9897,140,2.58,0.00665686198622184,1,0,1,42.5104357798165,431,NA
5377,1997-08-04,92400,12,7700,"monthly issuance",104,39,0.375,65,0.625,-14.6,-55600,4.79120890446254,1000,131664.2,46489,0,0.230769230769231,0,0.144230769230769,0.413461538461538,0.211538461538462,0,0,1,0,"F",1974-06-20,24,285387,89.9,10177,81,10.505,0.0368096654717979,1,1,1,6.03753246753247,459,NA
5446,1997-08-04,48312,24,2013,"monthly issuance",94,45,0.478723404255319,49,0.521276595744681,-14.6,18117,4.22512567969632,600,53030.3,41196.7,0,0.138297872340426,0.170212765957447,0.170212765957447,0.393617021276596,0.127659574468085,0,0,0,0,"M",1958-10-19,40,102609,52,8187,94,7.555,0.0736290188969778,1,1,1,20.4653253849975,503,NA
5856,1997-08-09,51360,12,4280,"monthly issuance",87,41,0.471264367816092,46,0.528735632183908,-0.8,-56300,6.70718220559194,-2542.1,158633.6,64529.7,3,0.32183908045977,0,0.149425287356322,0.528735632183908,0,0,0.000207878598898243,0,0,"F",1945-09-08,53,117897,53.8,8814,107,7.63,0.064717507654987,1,0,1,15.0770327102804,382,NA
4986,1997-08-10,102876,12,8573,"monthly issuance",118,33,0.279661016949153,85,0.720338983050847,-3,26892,4.1769381443299,900,60334.7,40516.3,0,0.152542372881356,0,0.127118644067797,0.355932203389831,0.364406779661017,0,0,0,0,"M",1942-01-28,56,323870,100,10673,100,7.47,0.0230648099546114,1,0,1,4.72603522687507,462,NA
7001,1997-08-10,300600,60,5010,"monthly issuance",95,28,0.294736842105263,67,0.705263157894737,-14.6,45094,7.67187629721876,400,104169.8,73926,0,0.0315789473684211,0.136842105263158,0.126315789473684,0.442105263157895,0.252631578947368,0.0105263157894737,0,1,0,"F",1964-06-26,34,67298,43.8,8561,110,1.295,0.0192427709590181,1,1,1,14.7556886227545,398,NA
6677,1997-08-12,97980,60,1633,"monthly issuance",137,45,0.328467153284672,92,0.671532846715328,12.4,16518,1.62681813571356,700,46398.6,16038.7,0,0.182481751824818,0,0.145985401459854,0.437956204379562,0.233576642335766,0,0,0,0,"F",1980-03-14,18,45714,55.6,8843,113,4.62,0.101063131644573,1,1,1,9.8216166564605,623,NA
6665,1997-08-15,99300,60,1655,"monthly issuance",144,45,0.3125,99,0.6875,-14.6,27963,3.25117124394184,600,60868.8,35199.4,0,0.166666666666667,0,0.145833333333333,0.4375,0.25,0,0,0,0,"F",1973-03-20,25,108871,62.1,8444,106,4.975,0.045696282756657,1,0,1,21.2685196374622,671,NA
5817,1997-08-15,100800,24,4200,"monthly issuance",64,22,0.34375,42,0.65625,2.3,45402,-0.161966604823748,-1571.5,92354.7,-1571.5,14,0.1875,0,0.15625,0.375,0.28125,0,0.000309214594928881,0,0,"M",1938-05-26,60,102609,52,8187,94,7.555,0.0736290188969778,1,1,1,-0.374166666666667,469,NA
6984,1997-08-15,116040,60,1934,"monthly issuance",39,17,0.435897435897436,22,0.564102564102564,-14.6,16041,3.44273178982979,900,42494.9,32564.7,0,0.256410256410256,0,0.179487179487179,0.358974358974359,0.205128205128205,0,0,0,0,"F",1939-10-27,59,387570,100,9897,140,2.58,0.00665686198622184,1,0,1,16.8380041365047,226,NA
6541,1997-08-17,153504,48,3198,"monthly issuance",111,35,0.315315315315315,76,0.684684684684685,-14.6,28780,2.8391349018802,300,65101.8,27633.1,0,0.018018018018018,0.153153153153153,0.144144144144144,0.459459459459459,0.225225225225225,0,0,0,0,"M",1975-12-20,22,108871,62.1,8444,106,4.975,0.045696282756657,1,0,1,8.64074421513446,502,NA
5117,1997-08-20,76944,12,6412,"monthly issuance",110,39,0.354545454545455,71,0.645454545454546,-14.6,-49800,6.06949708081532,500,105970.4,59256.4,0,0.227272727272727,0,0.127272727272727,0.354545454545455,0.290909090909091,0,0,0,0,"F",1956-09-13,42,1204953,100,12541,167,0.505,0.000419103483704344,1,1,1,9.24148471615721,535,NA
6097,1997-08-21,202848,48,4226,"weekly issuance",74,28,0.378378378378378,46,0.621621621621622,-30,38037,3.52986633249791,800,82957.9,33802,0,0.0675675675675676,0.162162162162162,0.148648648648649,0.418918918918919,0.202702702702703,0,0,0,0,"F",1940-09-30,58,127369,51.2,8369,107,7.67,0.0602187345429422,1,0,1,7.99858021769995,349,NA
5389,1997-08-22,78600,24,3275,"monthly issuance",14,11,0.785714285714286,3,0.214285714285714,51.1,29474,7.16286049989318,800,67058.7,67058.7,0,0.142857142857143,0.357142857142857,0.285714285714286,0.214285714285714,0,0,0,0,0,"M",1956-05-09,42,121947,70.5,8541,131,3.995,0.0327601335006191,1,1,1,20.4759389312977,136,NA
7219,1997-08-23,57120,48,1190,"monthly issuance",49,20,0.408163265306122,29,0.591836734693878,-14.6,13722,4.50127368421053,1000,53271.2,42762.2,0,0.244897959183673,0,0.163265306122449,0.387755102040816,0.204081632653061,0,0,0,0,"M",1958-08-13,40,105058,81,9272,118,4.41,0.0419768128081631,1,1,1,35.9346218487395,275,NA
6338,1997-08-24,390660,60,6511,"monthly issuance",81,32,0.395061728395062,49,0.604938271604938,-14.6,-61600,6.39495383969786,300,164909.5,60956.6,0,0.283950617283951,0,0.111111111111111,0.506172839506173,0.0987654320987654,0,0,0,0,"F",1978-06-29,20,1204953,100,12541,167,0.505,0.000419103483704344,1,1,1,9.3620949162955,308,NA
6922,1997-08-26,83628,36,2323,"monthly issuance",34,17,0.5,17,0.5,8.2,20904,3.30070817038368,500,53379.4,31228,0,0.0588235294117647,0.235294117647059,0.205882352941176,0.5,0,0,0,0,0,"F",1977-09-23,21,387570,100,9897,140,2.58,0.00665686198622184,1,0,1,13.4429616874731,239,NA
5367,1997-08-26,83628,36,2323,"monthly issuance",34,17,0.5,17,0.5,8.2,20904,3.3627206426382,500,51781,31814.7,0,0.0588235294117647,0.235294117647059,0.205882352941176,0.5,0,0,0,0,0,"F",1977-09-23,21,387570,100,9897,140,2.58,0.00665686198622184,1,0,1,13.6955230305639,239,NA
5638,1997-08-27,68124,12,5677,"monthly issuance",51,21,0.411764705882353,30,0.588235294117647,-14.6,30993,1.72215700660308,1100,63669.3,16430.9,0,0.235294117647059,0,0.176470588235294,0.470588235294118,0.117647058823529,0,0,0,0,"M",1957-11-01,41,323870,100,10673,100,7.47,0.0230648099546114,1,0,1,2.8942927602607,320,NA
5830,1997-08-28,405780,60,6763,"monthly issuance",176,61,0.346590909090909,115,0.653409090909091,-14.6,16557,4.18925761549324,700,51008,41532.1,0,0.221590909090909,0,0.125,0.335227272727273,0.318181818181818,0,0,0,0,"M",1951-01-19,47,145688,40.7,8544,109,2.22,0.0152380429410796,1,1,1,6.14107644536448,694,NA
5338,1997-08-30,57360,12,4780,"monthly issuance",75,29,0.386666666666667,46,0.613333333333333,-2.3,43260,1.57554296506138,-5851.2,78725.3,15016.3,1,0.0133333333333333,0.133333333333333,0.24,0.373333333333333,0.24,0,0.00010492078480747,0,0,"M",1957-09-19,41,77963,51.5,8546,126,4.96,0.0636199222708208,1,1,1,3.14148535564854,313,NA
6007,1997-08-30,289920,48,6040,"monthly issuance",45,20,0.444444444444444,25,0.555555555555556,-14.6,54358,5.72042356888237,400,118790.4,54561.4,0,0.0222222222222222,0.222222222222222,0.2,0.555555555555556,0,0,0,0,0,"F",1944-01-27,54,133777,84.7,8705,116,9.555,0.0714248338653132,1,1,1,9.03334437086093,320,NA
6612,1997-08-31,97392,12,8116,"monthly issuance",81,35,0.432098765432099,46,0.567901234567901,7.9,-48700,2.09485286471873,200,127421.2,20146.2,0,0.271604938271605,0,0.160493827160494,0.444444444444444,0.123456790123457,0,0,0,0,"M",1960-06-23,38,285387,89.9,10177,81,10.505,0.0368096654717979,1,1,1,2.48228191227206,400,NA
5718,1997-09-01,14028,12,1169,"monthly issuance",156,48,0.307692307692308,108,0.692307692307692,13.1,23964,5.2360970677452,400,75383.2,51799.6,0,0.166666666666667,0,0.141025641025641,0.461538461538462,0.230769230769231,0,0,0,0,"F",1945-12-27,52,107911,50.9,8240,99,4.31,0.0399403211906108,1,1,1,44.3110350727117,674,NA
6104,1997-09-05,158184,36,4394,"monthly issuance",95,38,0.4,57,0.6,-14.6,-52400,2.96829745596869,400,103426.7,28833.7,0,0.221052631578947,0,0.178947368421053,0.6,0,0,0,0,0,"M",1953-08-07,45,162580,72.8,9538,111,2.415,0.0148542256120064,1,0,1,6.56206190259445,497,NA
5229,1997-09-06,23520,12,1960,"monthly issuance",63,24,0.380952380952381,39,0.619047619047619,-14.6,17642,1.99533765419193,500,44667,19101.8,0,0.0317460317460317,0.174603174603175,0.174603174603175,0.396825396825397,0.222222222222222,0,0,0,0,"M",1941-11-11,56,107911,50.9,8240,99,4.31,0.0399403211906108,1,1,1,9.74581632653061,355,NA
6625,1997-09-07,473280,60,7888,"monthly issuance",43,23,0.534883720930233,20,0.465116279069767,12.6,-55900,2.73610524091293,500,109736.4,25908.9,0,0.209302325581395,0,0.325581395348837,0.465116279069767,0,0,0,0,0,"F",1967-07-01,31,387570,100,9897,140,2.58,0.00665686198622184,1,0,1,3.28459685598377,254,NA
5206,1997-09-07,128544,24,5356,"issuance after transaction",60,21,0.35,39,0.65,37.7,-59100,3.27283352637675,200,131453.2,31182.1,0,0.183333333333333,0,0.166666666666667,0.316666666666667,0.333333333333333,0,0,0,0,"F",1951-11-29,46,323870,100,10673,100,7.47,0.0230648099546114,1,0,1,5.82190067214339,287,NA
5963,1997-09-07,204780,60,3413,"monthly issuance",23,14,0.608695652173913,9,0.391304347826087,-14.6,49675,9.50369897959184,200,129449.6,89411,0,0.347826086956522,0,0.260869565217391,0.391304347826087,0,0,0,0,0,"M",1953-02-24,45,387570,100,9897,140,2.58,0.00665686198622184,1,0,1,26.197187225315,198,NA
4990,1997-09-08,162576,36,4516,"monthly issuance",84,28,0.333333333333333,56,0.666666666666667,-14.6,35157,5.76917004258855,900,79652.2,55539.8,0,0.178571428571429,0,0.154761904761905,0.464285714285714,0.202380952380952,0,0,0,0,"M",1953-01-26,45,159617,85.2,9198,131,5.47,0.034269532693886,1,1,1,12.298449955713,418,NA
6641,1997-09-09,128268,36,3563,"monthly issuance",18,12,0.666666666666667,6,0.333333333333333,-14.6,35914,5.15288974194924,700,75427,48338.4,0,0.388888888888889,0,0.277777777777778,0.333333333333333,0,0,0,0,0,"M",1942-12-08,55,159617,85.2,9198,131,5.47,0.034269532693886,1,1,1,13.5667695761998,170,NA
5369,1997-09-12,214596,36,5961,"monthly issuance",17,10,0.588235294117647,7,0.411764705882353,25.8,73970,9.25977737343466,400,112408.8,86514.1,0,0.0588235294117647,0.294117647058824,0.235294117647059,0.411764705882353,0,0,0,0,0,"M",1937-09-08,61,323870,100,10673,100,7.47,0.0230648099546114,1,0,1,14.5133534641839,138,NA
6196,1997-09-14,177804,36,4939,"monthly issuance",91,40,0.43956043956044,51,0.56043956043956,-14.6,-60100,4.80954706004571,800,140728.2,46296.7,0,0.296703296703297,0,0.142857142857143,0.56043956043956,0,0,0,0,0,"F",1971-07-07,27,95616,51.4,9307,118,6.065,0.0634308065595716,1,1,1,9.37369912937842,423,NA
5236,1997-09-15,389136,48,8107,"monthly issuance",62,24,0.387096774193548,38,0.612903225806452,-14.6,72966,8.24297823357053,700,126403.5,88469.8,0,0.0161290322580645,0.193548387096774,0.17741935483871,0.612903225806452,0,0,0,0,0,"M",1967-09-07,31,107911,50.9,8240,99,4.31,0.0399403211906108,1,1,1,10.9127667447885,354,NA
5719,1997-09-20,271584,48,5658,"monthly issuance",90,41,0.455555555555556,49,0.544444444444444,-14.6,48039,9.51908931698774,800,115112.9,92401.4,0,0.277777777777778,0,0.177777777777778,0.544444444444444,0,0,0,0,0,"M",1976-04-24,22,1204953,100,12541,167,0.505,0.000419103483704344,1,1,1,16.3311063980205,510,NA
5643,1997-09-21,94512,12,7876,"monthly issuance",134,63,0.470149253731343,71,0.529850746268657,-14.6,-78900,2.4228021978022,600,133407.7,23811.1,0,0.0149253731343284,0.156716417910448,0.298507462686567,0.529850746268657,0,0,0,0,0,"M",1952-11-28,45,323870,100,10673,100,7.47,0.0230648099546114,1,0,1,3.02324784154393,632,NA
7050,1997-09-23,311232,48,6484,"monthly issuance",136,62,0.455882352941176,74,0.544117647058823,6.7,-61300,5.37071692686935,1100,144268.6,52289.2,0,0.330882352941176,0,0.125,0.544117647058823,0,0,0,0,0,"F",1946-08-27,52,127369,51.2,8369,107,7.67,0.0602187345429422,1,0,1,8.06434299814929,542,NA
6355,1997-09-24,127200,48,2650,"monthly issuance",95,40,0.421052631578947,55,0.578947368421053,-14.6,23852,4.04289261328367,400,52868.8,39078.4,0,0.115789473684211,0.157894736842105,0.147368421052632,0.357894736842105,0.221052631578947,0,0,0,0,"M",1965-04-06,33,88768,80.5,8867,130,1.625,0.0183061463590483,1,1,1,14.7465660377358,473,NA
6688,1997-09-26,8616,24,359,"monthly issuance",79,37,0.468354430379747,42,0.531645569620253,-14.6,19051.5,3.05175154240301,400,45336.9,29184,0,0.189873417721519,0,0.278481012658228,0.354430379746835,0.177215189873418,0,0,0,0,"M",1975-10-27,23,108871,62.1,8444,106,4.975,0.045696282756657,1,0,1,81.2924791086351,372,NA
6239,1997-09-28,360864,48,7518,"weekly issuance",86,41,0.476744186046512,45,0.523255813953488,-30,-64000,2.86347380529123,500,135384,27383.2,0,0.267441860465116,0,0.209302325581395,0.523255813953488,0,0,0,0,0,"F",1977-10-26,21,77963,51.5,8546,126,4.96,0.0636199222708208,1,1,1,3.64235168927906,374,NA
5531,1997-09-30,66432,24,2768,"monthly issuance",107,39,0.364485981308411,68,0.635514018691589,-14.6,33032,1.81405643017788,700,69031.9,17745.1,0,0.0186915887850467,0.177570093457944,0.168224299065421,0.495327102803738,0.14018691588785,0,0,0,0,"F",1971-04-13,27,170449,100,10787,131,4.185,0.0245527987843871,1,1,1,6.41080202312139,595,NA
6113,1997-10-01,78696,36,2186,"monthly issuance",41,16,0.390243902439024,25,0.609756097560976,-14.6,19674,3.85683315621679,1000,56765.7,36307.5,0,0.0487804878048781,0.170731707317073,0.170731707317073,0.317073170731707,0.292682926829268,0,0,0,0,"F",1971-03-24,27,226122,62.6,8994,110,6.195,0.0273967150476292,1,0,1,16.6091033851784,224,NA
7181,1997-10-02,197808,24,8242,"monthly issuance",15,9,0.6,6,0.4,13.3,74176,4.71354457572503,900,111796.9,43883.1,0,0.0666666666666667,0.266666666666667,0.266666666666667,0.4,0,0,0,0,0,"F",1962-11-03,36,1204953,100,12541,167,0.505,0.000419103483704344,1,1,1,5.32432661975249,125,NA
6118,1997-10-04,349392,48,7279,"monthly issuance",145,61,0.420689655172414,84,0.579310344827586,-14.6,-52700,6.50771341463415,900,142574.7,64050.3,0,0.268965517241379,0,0.151724137931034,0.462068965517241,0.110344827586207,0.00689655172413793,0,1,0,"M",1954-06-03,44,161954,48,8720,116,5.98,0.0369240648579226,1,0,1,8.7993268306086,657,NA
7264,1997-10-07,44940,12,3745,"weekly issuance",40,21,0.525,19,0.475,-30,-78600,8.17434699511574,200,106467,76986,0,0.35,0,0.175,0.475,0,0,0,0,0,"F",1976-01-20,22,1204953,100,12541,167,0.505,0.000419103483704344,1,1,1,20.5570093457944,238,NA
5343,1997-10-08,44952,24,1873,"monthly issuance",89,30,0.337078651685393,59,0.662921348314607,-14.6,49785,5.38059717020391,1000,127317,51718.3,0,0.179775280898876,0,0.157303370786517,0.460674157303371,0.202247191011236,0,0,0,0,"M",1970-03-25,28,1204953,100,12541,167,0.505,0.000419103483704344,1,1,1,27.6125467164976,433,NA
5051,1997-10-11,230400,60,3840,"monthly issuance",168,53,0.31547619047619,115,0.68452380952381,-2,-59900,5.12131573477448,20574,145352.1,49277.3,0,0.226190476190476,0,0.0892857142857143,0.369047619047619,0.31547619047619,0,0,0,0,"M",1961-07-24,37,228848,57.2,9893,96,6.45,0.0281846465776411,1,1,1,12.8326302083333,446,NA
5779,1997-10-14,107352,36,2982,"weekly issuance",84,45,0.535714285714286,39,0.464285714285714,22.2,48282,6.30485817431666,600,151251.4,61126,0,0.333333333333333,0,0.202380952380952,0.380952380952381,0.0833333333333333,0,0,0,0,"F",1939-12-28,58,67298,43.8,8561,110,1.295,0.0192427709590181,1,1,1,20.4983232729712,522,NA
6605,1997-10-14,79344,48,1653,"monthly issuance",105,47,0.447619047619048,58,0.552380952380952,12.3,9686,3.08048254620123,300,39445.1,30004.1,0,0.276190476190476,0,0.171428571428571,0.40952380952381,0.142857142857143,0,0,0,0,"F",1951-06-05,47,87419,85.5,8624,102,3.12,0.0356901817682655,1,1,1,18.1513006654567,567,NA
6655,1997-10-17,260400,60,4340,"monthly issuance",127,43,0.338582677165354,84,0.661417322834646,-14.6,-51500,2.1646139611391,600,111670.7,21054.8,0,0.196850393700787,0,0.141732283464567,0.433070866141732,0.228346456692913,0,0,0,0,"F",1950-06-19,48,182027,56.4,8746,90,5.2,0.028567190581617,1,1,1,4.85133640552995,557,NA
6534,1997-10-19,590820,60,9847,"monthly issuance",111,46,0.414414414414414,65,0.585585585585586,-14.6,15914,3.18501393332645,300,45146,30859.3,0,0.27027027027027,0,0.144144144144144,0.369369369369369,0.216216216216216,0,0,0,0,"M",1967-08-22,31,387570,100,9897,140,2.58,0.00665686198622184,1,0,1,3.13387833858028,521,NA
5681,1997-10-20,68664,24,2861,"weekly issuance",73,30,0.410958904109589,43,0.589041095890411,10.2,48806,3.7900806785271,700,72649.2,36642.4,0,0.191780821917808,0,0.219178082191781,0.589041095890411,0,0,0,0,0,"F",1980-02-19,18,109164,63.6,8757,96,5.355,0.0490546333956249,1,1,1,12.8075498077595,501,NA
